               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  40,              1.2701,             0.72769,              1.0929,             0.77188,             0.74979,             0.80116,             0.51822,                   0,                   0,                   0,            0.006139,            0.006139,            0.006139
                  41,              1.1944,             0.72656,              1.1206,             0.73884,             0.78397,             0.79552,              0.5102,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                  42,              1.1823,             0.66578,              1.1101,              0.7387,             0.78422,             0.80402,             0.52327,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                  43,              1.1677,             0.72043,              1.1153,             0.76054,             0.75784,             0.80314,             0.52012,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                  44,               1.064,             0.67463,              1.0841,             0.79081,             0.72952,             0.78419,             0.49305,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                  45,               1.268,             0.72897,              1.1234,             0.77622,             0.70917,             0.76646,             0.47875,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                  46,              1.1762,             0.66306,               1.086,              0.7737,             0.71715,             0.78339,              0.4922,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                  47,              1.2468,             0.73528,              1.0979,             0.79815,             0.75083,             0.79694,             0.50945,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                  48,              1.2207,             0.74543,              1.1446,             0.77512,             0.73491,             0.78404,             0.48597,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                  49,              1.1366,             0.67262,               1.174,             0.72879,             0.73719,             0.75118,             0.46878,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                  50,              1.1761,             0.65061,              1.0807,             0.77973,             0.60853,             0.69581,             0.42654,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                  51,              1.1304,             0.65709,               1.106,             0.59529,             0.59855,             0.56449,              0.2968,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                  52,              1.1325,             0.67226,              1.1201,             0.63955,             0.50574,             0.50573,             0.26498,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                  53,              1.2015,             0.70303,              1.1077,             0.55507,             0.45133,             0.43525,              0.2027,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                  54,              1.1318,             0.65918,              1.1114,             0.61108,             0.47781,             0.46235,             0.24516,                   0,                   0,                   0,            0.004753,            0.004753,            0.004753
                  55,              1.2266,              0.6998,              1.1311,             0.69958,             0.70739,             0.70465,             0.43813,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                  56,              1.1734,             0.69505,              1.1245,             0.73134,             0.72676,              0.7458,             0.46416,                   0,                   0,                   0,            0.004555,            0.004555,            0.004555
                  57,               1.154,             0.68318,              1.0919,             0.70857,             0.70329,              0.7127,             0.45049,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                  58,              1.1604,             0.64135,              1.1037,              0.6819,             0.76501,              0.7339,             0.46537,                   0,                   0,                   0,            0.004357,            0.004357,            0.004357
                  59,              1.2769,             0.78867,              1.1117,             0.69988,             0.74444,             0.71983,              0.4632,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                  60,               1.212,             0.68532,              1.1512,             0.71092,             0.72736,             0.70319,             0.45747,                   0,                   0,                   0,            0.004159,            0.004159,            0.004159
                  61,              1.1105,             0.64579,              1.1129,             0.70768,             0.76637,             0.73005,             0.47347,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
